Timestamp,Celcius,Farenheit
2018-02-19 20:50:57,21.375,70.475
2018-02-19 20:50:57,21.375,70.475
2018-02-19 20:50:58,21.375,70.475
2018-02-19 20:50:59,21.437,70.5866
2018-02-19 20:51:00,21.437,70.5866
2018-02-19 20:51:01,21.437,70.5866
2018-02-19 20:51:02,21.437,70.5866
2018-02-19 20:51:03,21.437,70.5866
2018-02-19 20:51:04,21.437,70.5866
2018-02-19 20:51:05,21.437,70.5866
2018-02-19 20:51:05,21.437,70.5866
2018-02-19 20:51:06,21.437,70.5866
2018-02-19 20:51:07,21.437,70.5866
2018-02-19 20:51:08,21.437,70.5866
2018-02-19 20:51:09,21.437,70.5866
2018-02-19 20:51:10,21.437,70.5866
2018-02-19 20:51:11,21.437,70.5866
2018-02-19 20:51:12,21.437,70.5866
2018-02-19 20:51:12,21.437,70.5866
2018-02-19 20:51:13,21.437,70.5866
2018-02-19 20:51:14,21.437,70.5866
2018-02-19 20:51:15,21.437,70.5866
2018-02-19 20:51:16,21.437,70.5866
2018-02-19 20:51:17,21.437,70.5866
2018-02-19 20:51:18,21.437,70.5866
2018-02-19 20:51:19,21.437,70.5866
2018-02-19 20:51:19,21.437,70.5866
2018-02-19 20:51:20,21.375,70.475
2018-02-19 20:51:21,21.375,70.475
2018-02-19 20:51:22,21.375,70.475
2018-02-19 20:51:23,21.375,70.475
2018-02-19 20:51:24,21.375,70.475
2018-02-19 20:51:25,21.375,70.475
2018-02-19 20:51:26,21.375,70.475
2018-02-19 20:51:27,21.375,70.475
2018-02-19 20:51:27,21.375,70.475
2018-02-19 20:51:28,21.375,70.475
2018-02-19 20:51:29,21.375,70.475
2018-02-19 20:51:30,21.375,70.475
2018-02-19 20:51:31,21.375,70.475
2018-02-19 20:51:32,21.375,70.475
2018-02-19 20:51:33,21.375,70.475
2018-02-19 20:51:34,21.375,70.475
2018-02-19 20:51:35,21.375,70.475
2018-02-19 20:51:35,21.375,70.475
2018-02-19 20:51:36,21.375,70.475
2018-02-19 20:51:37,21.375,70.475
2018-02-19 20:51:38,21.375,70.475
2018-02-19 20:51:39,21.375,70.475
2018-02-19 20:51:40,21.375,70.475
2018-02-19 20:51:41,21.375,70.475
2018-02-19 20:51:42,21.375,70.475
2018-02-19 20:51:42,21.312,70.36160000000001
2018-02-19 20:51:43,21.312,70.36160000000001
2018-02-19 20:51:44,21.312,70.36160000000001
2018-02-19 20:51:45,21.312,70.36160000000001
2018-02-19 20:51:46,21.312,70.36160000000001
2018-02-19 20:51:47,21.312,70.36160000000001
2018-02-19 20:51:48,21.312,70.36160000000001
2018-02-19 20:51:49,21.312,70.36160000000001
2018-02-19 20:51:49,21.312,70.36160000000001
2018-02-19 20:51:50,21.312,70.36160000000001
2018-02-19 20:51:51,21.312,70.36160000000001
2018-02-19 20:51:52,21.312,70.36160000000001
2018-02-19 20:51:53,21.312,70.36160000000001
2018-02-19 20:51:54,21.312,70.36160000000001
2018-02-19 20:51:55,21.312,70.36160000000001
2018-02-19 20:51:56,21.375,70.475
2018-02-19 20:51:57,21.375,70.475
2018-02-19 20:51:57,21.312,70.36160000000001
2018-02-19 20:51:58,21.312,70.36160000000001
2018-02-19 20:51:59,21.312,70.36160000000001
2018-02-19 20:52:00,21.375,70.475
2018-02-19 20:52:01,21.375,70.475
2018-02-19 20:52:02,21.375,70.475
2018-02-19 20:52:03,21.375,70.475
2018-02-19 20:52:04,21.312,70.36160000000001
2018-02-19 20:52:04,21.312,70.36160000000001
2018-02-19 20:52:05,21.312,70.36160000000001
2018-02-19 20:52:06,21.375,70.475
2018-02-19 20:52:07,21.312,70.36160000000001
2018-02-19 20:52:08,21.312,70.36160000000001
2018-02-19 20:52:09,21.312,70.36160000000001
2018-02-19 20:52:10,21.375,70.475
2018-02-19 20:52:11,21.312,70.36160000000001
2018-02-19 20:52:11,21.312,70.36160000000001
2018-02-19 20:52:12,21.312,70.36160000000001
2018-02-19 20:52:13,21.312,70.36160000000001
2018-02-19 20:52:14,21.312,70.36160000000001
2018-02-19 20:52:15,21.312,70.36160000000001
2018-02-19 20:52:16,21.312,70.36160000000001
2018-02-19 20:52:17,21.312,70.36160000000001
2018-02-19 20:52:18,21.312,70.36160000000001
2018-02-19 20:52:19,21.312,70.36160000000001
2018-02-19 20:52:19,21.312,70.36160000000001
2018-02-19 20:52:20,21.312,70.36160000000001
2018-02-19 20:52:21,21.312,70.36160000000001
2018-02-19 20:52:22,21.312,70.36160000000001
2018-02-19 20:52:23,21.312,70.36160000000001
2018-02-19 20:52:24,21.312,70.36160000000001
2018-02-19 20:52:25,21.312,70.36160000000001
2018-02-19 20:52:26,21.312,70.36160000000001
2018-02-19 20:52:26,21.312,70.36160000000001
2018-02-19 20:52:27,21.312,70.36160000000001
2018-02-19 20:52:28,21.312,70.36160000000001
2018-02-19 20:52:29,21.312,70.36160000000001
2018-02-19 20:52:30,21.312,70.36160000000001
2018-02-19 20:52:31,21.312,70.36160000000001
2018-02-19 20:52:32,21.312,70.36160000000001
2018-02-19 20:52:33,21.312,70.36160000000001
2018-02-19 20:52:33,21.312,70.36160000000001
2018-02-19 20:52:34,21.312,70.36160000000001
2018-02-19 20:52:35,21.312,70.36160000000001
2018-02-19 20:52:36,21.312,70.36160000000001
2018-02-19 20:52:37,21.312,70.36160000000001
2018-02-19 20:52:38,21.312,70.36160000000001
2018-02-19 20:52:39,21.312,70.36160000000001
2018-02-19 20:52:40,21.312,70.36160000000001
2018-02-19 20:52:41,21.312,70.36160000000001
2018-02-19 20:52:41,21.312,70.36160000000001
2018-02-19 20:52:42,21.312,70.36160000000001
2018-02-19 20:52:43,21.312,70.36160000000001
2018-02-19 20:52:44,21.312,70.36160000000001
2018-02-19 20:52:45,21.312,70.36160000000001
2018-02-19 20:52:46,21.312,70.36160000000001
2018-02-19 20:52:47,21.312,70.36160000000001
2018-02-19 20:52:48,21.312,70.36160000000001
2018-02-19 20:52:49,21.312,70.36160000000001
2018-02-19 20:52:49,21.312,70.36160000000001
2018-02-19 20:52:50,21.312,70.36160000000001
2018-02-19 20:52:51,21.312,70.36160000000001
2018-02-19 20:52:52,21.312,70.36160000000001
2018-02-19 20:52:53,21.312,70.36160000000001
2018-02-19 20:52:54,21.312,70.36160000000001
2018-02-19 20:52:55,21.312,70.36160000000001
2018-02-19 20:52:56,21.312,70.36160000000001
2018-02-19 20:52:56,21.312,70.36160000000001
2018-02-19 20:52:57,21.312,70.36160000000001
2018-02-19 20:52:58,21.312,70.36160000000001
2018-02-19 20:52:59,21.312,70.36160000000001
2018-02-19 20:53:00,21.312,70.36160000000001
2018-02-19 20:53:01,21.312,70.36160000000001
2018-02-19 20:53:02,21.312,70.36160000000001
2018-02-19 20:53:03,21.312,70.36160000000001
2018-02-19 20:53:03,21.312,70.36160000000001
2018-02-19 20:53:04,21.312,70.36160000000001
2018-02-19 20:53:05,21.312,70.36160000000001
2018-02-19 20:53:06,21.312,70.36160000000001
2018-02-19 20:53:07,21.312,70.36160000000001
2018-02-19 20:53:08,21.312,70.36160000000001
2018-02-19 20:53:09,21.312,70.36160000000001
2018-02-19 20:53:10,21.312,70.36160000000001
2018-02-19 20:53:11,21.312,70.36160000000001
2018-02-19 20:53:11,21.312,70.36160000000001
2018-02-19 20:53:12,21.312,70.36160000000001
2018-02-19 20:53:13,21.312,70.36160000000001
2018-02-19 20:53:14,21.312,70.36160000000001
2018-02-19 20:53:15,21.312,70.36160000000001
2018-02-19 20:53:16,21.312,70.36160000000001
2018-02-19 20:53:17,21.312,70.36160000000001
2018-02-19 20:53:18,21.312,70.36160000000001
2018-02-19 20:53:18,21.375,70.475
2018-02-19 20:53:19,21.312,70.36160000000001
2018-02-19 20:53:20,21.312,70.36160000000001
2018-02-19 20:53:21,21.312,70.36160000000001
2018-02-19 20:53:22,21.312,70.36160000000001
2018-02-19 20:53:23,21.312,70.36160000000001
2018-02-19 20:53:24,21.312,70.36160000000001
2018-02-19 20:53:25,21.375,70.475
2018-02-19 20:53:25,21.312,70.36160000000001
2018-02-19 20:53:26,21.312,70.36160000000001
2018-02-19 20:53:27,21.375,70.475
2018-02-19 20:53:28,21.375,70.475
2018-02-19 20:53:29,21.312,70.36160000000001
2018-02-19 20:53:30,21.375,70.475
2018-02-19 20:53:31,21.375,70.475
2018-02-19 20:53:32,21.375,70.475
2018-02-19 20:53:33,21.375,70.475
2018-02-19 20:53:33,21.375,70.475
2018-02-19 20:53:34,21.375,70.475
2018-02-19 20:53:35,21.375,70.475
2018-02-19 20:53:36,21.312,70.36160000000001
2018-02-19 20:53:37,21.375,70.475
2018-02-19 20:53:38,21.375,70.475
2018-02-19 20:53:39,21.375,70.475
2018-02-19 20:53:40,21.375,70.475
2018-02-19 20:53:40,21.375,70.475
2018-02-19 20:53:41,21.375,70.475
2018-02-19 20:53:42,21.312,70.36160000000001
2018-02-19 20:53:43,21.375,70.475
2018-02-19 20:53:44,21.375,70.475
2018-02-19 20:53:45,21.375,70.475
2018-02-19 20:53:46,21.312,70.36160000000001
2018-02-19 20:53:47,21.375,70.475
2018-02-19 20:53:47,21.375,70.475
2018-02-19 20:53:48,21.375,70.475
2018-02-19 20:53:49,21.312,70.36160000000001
2018-02-19 20:53:50,21.375,70.475
2018-02-19 20:53:51,21.312,70.36160000000001
2018-02-19 20:53:52,21.375,70.475
2018-02-19 20:53:53,21.375,70.475
2018-02-19 20:53:54,21.375,70.475
2018-02-19 20:53:55,21.375,70.475
2018-02-19 20:53:55,21.312,70.36160000000001
2018-02-19 20:53:56,21.312,70.36160000000001
2018-02-19 20:53:57,21.312,70.36160000000001
2018-02-19 20:53:59,21.312,70.36160000000001
2018-02-19 20:54:00,21.312,70.36160000000001
2018-02-19 20:54:01,21.312,70.36160000000001
2018-02-19 20:54:02,21.312,70.36160000000001
2018-02-19 20:54:02,21.312,70.36160000000001
2018-02-19 20:54:03,21.375,70.475
2018-02-19 20:54:04,21.375,70.475
2018-02-19 20:54:05,21.375,70.475
2018-02-19 20:54:06,21.375,70.475
2018-02-19 20:54:07,21.375,70.475
2018-02-19 20:54:08,21.375,70.475
2018-02-19 20:54:09,21.375,70.475
2018-02-19 20:54:10,21.375,70.475
2018-02-19 20:54:10,21.375,70.475
2018-02-19 20:54:11,21.375,70.475
2018-02-19 20:54:12,21.375,70.475
2018-02-19 20:54:13,21.375,70.475
2018-02-19 20:54:14,21.375,70.475
2018-02-19 20:54:15,21.375,70.475
2018-02-19 20:54:16,21.375,70.475
2018-02-19 20:54:17,21.375,70.475
2018-02-19 20:54:17,21.375,70.475
2018-02-19 20:54:18,21.375,70.475
2018-02-19 20:54:19,21.375,70.475
2018-02-19 20:54:20,21.375,70.475
2018-02-19 20:54:21,21.375,70.475
2018-02-19 20:54:22,21.375,70.475
2018-02-19 20:54:23,21.375,70.475
2018-02-19 20:54:24,21.375,70.475
2018-02-19 20:54:25,21.375,70.475
2018-02-19 20:54:25,21.375,70.475
2018-02-19 20:54:26,21.375,70.475
2018-02-19 20:54:27,21.375,70.475
2018-02-19 20:54:28,21.375,70.475
2018-02-19 20:54:29,21.375,70.475
2018-02-19 20:54:30,21.375,70.475
2018-02-19 20:54:31,21.375,70.475
2018-02-19 20:54:32,21.375,70.475
2018-02-19 20:54:32,21.375,70.475
2018-02-19 20:54:33,21.375,70.475
2018-02-19 20:54:34,21.375,70.475
2018-02-19 20:54:35,21.375,70.475
2018-02-19 20:54:36,21.375,70.475
2018-02-19 20:54:37,21.375,70.475
2018-02-19 20:54:38,21.375,70.475
2018-02-19 20:54:39,21.375,70.475
2018-02-19 20:54:39,21.375,70.475
2018-02-19 20:54:40,21.375,70.475
2018-02-19 20:54:41,21.375,70.475
2018-02-19 20:54:42,21.375,70.475
2018-02-19 20:54:43,21.375,70.475
2018-02-19 20:54:44,21.375,70.475
2018-02-19 20:54:45,21.375,70.475
2018-02-19 20:54:46,21.375,70.475
2018-02-19 20:54:47,21.375,70.475
2018-02-19 20:54:47,21.375,70.475
2018-02-19 20:54:48,21.375,70.475
2018-02-19 20:54:49,21.375,70.475
2018-02-19 20:54:50,21.375,70.475
2018-02-19 20:54:51,21.375,70.475
2018-02-19 20:54:52,21.375,70.475
2018-02-19 20:54:53,21.375,70.475
2018-02-19 20:54:54,21.375,70.475
2018-02-19 20:54:54,21.375,70.475
2018-02-19 20:54:55,21.375,70.475
2018-02-19 20:54:56,21.375,70.475
2018-02-19 20:54:57,21.375,70.475
2018-02-19 20:54:58,21.375,70.475
2018-02-19 20:54:59,21.375,70.475
2018-02-19 20:55:00,21.375,70.475
2018-02-19 20:55:01,21.375,70.475
2018-02-19 20:55:01,21.375,70.475
2018-02-19 20:55:02,21.375,70.475
2018-02-19 20:55:03,21.375,70.475
2018-02-19 20:55:04,21.375,70.475
2018-02-19 20:55:05,21.375,70.475
2018-02-19 20:55:06,21.312,70.36160000000001
2018-02-19 20:55:07,21.375,70.475
2018-02-19 20:55:08,21.375,70.475
2018-02-19 20:55:09,21.375,70.475
2018-02-19 20:55:09,21.375,70.475
2018-02-19 20:55:10,21.375,70.475
2018-02-19 20:55:11,21.375,70.475
2018-02-19 20:55:12,21.375,70.475
2018-02-19 20:55:13,21.375,70.475
2018-02-19 20:55:14,21.375,70.475
2018-02-19 20:55:15,21.375,70.475
2018-02-19 20:55:16,21.375,70.475
2018-02-19 20:55:16,21.375,70.475
2018-02-19 20:55:17,21.375,70.475
2018-02-19 20:55:18,21.375,70.475
2018-02-19 20:55:19,21.375,70.475
2018-02-19 20:55:20,21.375,70.475
2018-02-19 20:55:21,21.375,70.475
2018-02-19 20:55:22,21.375,70.475
